sample,time(ns)
0,2718497
1,2741477
2,2744147
3,2727037
4,2721436
5,2710966
6,2715057
7,2727177
8,2732746
9,2746357
10,2737407
11,2711545
12,4282298
13,2720157
14,2721296
15,2737366
16,2733597
17,2879078
18,2724526
19,2722557
20,2728827
21,2723975
22,2731737
23,2729827
24,2731217
25,2717696
26,4338829
27,2766126
28,2737097
29,2720347
