sample,time(ns)
0,470
1,330
2,210
3,230
4,240
5,370
6,250
7,270
8,240
9,220
10,810
11,250
12,240
13,300
14,200
15,230
16,240
17,320
18,230
19,270
20,200
21,230
22,210
23,210
24,220
25,240
26,300
27,270
28,400
29,1350
