sample,time(ns)
0,1484422
1,1463462
2,1476052
3,1469211
4,1469753
5,1474282
6,1470782
7,1468452
8,1471992
9,1559653
10,1474352
11,1463931
12,1477091
13,1471602
14,1470672
15,1472122
16,1469182
17,1468122
18,1471032
19,1468862
20,1470012
21,1474662
22,1466232
23,1474632
24,1473101
25,1469762
26,1474642
27,1474891
28,1472453
29,1481222
