sample,time(ns)
0,986524743
1,991614956
2,1000297891
3,999326436
4,1004691783
5,995896516
6,993640712
7,1009208678
8,1006028181
9,993907525
10,1006998733
11,1002636180
12,1000451018
13,1028072877
14,1007250455
15,1002124820
16,993422544
17,978132602
18,1012135473
19,1013061897
20,982948079
21,960771459
22,1007438994
23,994585497
24,999560087
25,987694796
26,955150885
27,1012018147
28,993211395
29,1006932173
