sample,time(ns)
0,1223659
1,1065335
2,1311659
3,1293669
4,1392250
5,2346294
6,1351379
7,1661974
8,1537212
9,1372140
10,1242108
11,1897737
12,1534532
13,1822217
14,2549847
15,1454992
16,1224837
17,1009654
18,1337069
19,1342469
20,1868988
21,963174
22,1242218
23,1002284
24,982115
25,1849767
26,1965539
27,1094276
28,1303079
29,1646784
