sample,time(ns)
0,1392057
1,1580840
2,1508458
3,1448357
4,2497831
5,1489699
6,1590920
7,1417927
8,2069006
9,1466029
10,1572670
11,1747382
12,1501919
13,2004574
14,1482288
15,1440877
16,1484599
17,1538939
18,1564799
19,2784835
20,1530309
21,1495488
22,1867504
23,1470918
24,1484388
25,2104257
26,1506109
27,2483070
28,1535309
29,1452777
