sample,time(ns)
0,251204
1,250714
2,253854
3,240504
4,143272
5,137662
6,230513
7,244053
8,157922
9,150702
10,150832
11,145472
12,133742
13,133942
14,143132
15,133982
16,132832
17,132842
18,133871
19,133862
20,133502
21,138532
22,132372
23,133762
24,132982
25,132611
26,132962
27,131852
28,138922
29,131252
