sample,time(ns)
0,190323
1,111561
2,111572
3,111422
4,111391
5,111702
6,111351
7,111342
8,111362
9,111321
10,111332
11,111511
12,111431
13,111382
14,111351
15,111671
16,111292
17,111401
18,111421
19,111462
20,111812
21,111942
22,111442
23,111462
24,111512
25,113752
26,111692
27,111511
28,111421
29,111461
