sample,time(ns)
0,468067
1,473877
2,466876
3,464717
4,464506
5,462847
6,469857
7,464056
8,463797
9,463627
10,483297
11,463506
12,463527
13,463547
14,465586
15,466006
16,464657
17,464787
18,464087
19,463767
20,463287
21,460636
22,460937
23,466117
24,480487
25,467797
26,463256
27,468037
28,464426
29,460767
