sample,time(ns)
0,3850
1,3240
2,2510
3,3220
4,3250
5,3140
6,3140
7,3160
8,2991
9,3160
10,3270
11,2500
12,2660
13,3150
14,2570
15,2660
16,3030
17,3210
18,2720
19,3250
20,3170
21,2460
22,3150
23,3180
24,3090
25,3150
26,3020
27,3040
28,3130
29,3350
