sample,time(ns)
0,240153
1,228183
2,240533
3,228423
4,226132
5,226703
6,231333
7,226343
8,226342
9,257724
10,227043
11,262183
12,233993
13,248953
14,243953
15,251833
16,238263
17,245293
18,235542
19,241823
20,231103
21,235873
22,234093
23,232613
24,232263
25,233053
26,231493
27,233363
28,232833
29,231613
