sample,time(ns)
0,23660
1,22461
2,1320
3,1230
4,18500
5,19280
6,63571
7,36110
8,18110
9,31900
10,1420
11,15530
12,15431
13,1390
14,1360
15,17350
16,1230
17,1810
18,19110
19,25610
20,16251
21,34830
22,68891
23,1780
24,1280
25,1230
26,1280
27,1170
28,1390
29,23110
