sample,time(ns)
0,1970216
1,1982117
2,2037237
3,1978787
4,1984877
5,1985317
6,1969457
7,1973276
8,2019987
9,1968507
10,1977767
11,1966395
12,1975526
13,1981016
14,1967536
15,1977867
16,2043177
17,1978927
18,1974927
19,1976987
20,1976837
21,3680239
22,1988977
23,1969777
24,1985317
25,1981596
26,1973967
27,1975427
28,1984387
29,1977687
