sample,time(ns)
0,2156986
1,1488858
2,1410227
3,1396468
4,1845563
5,1456187
6,1370307
7,1516749
8,1464198
9,1552999
10,1388327
11,1505279
12,1400467
13,1696141
14,1373577
15,1439438
16,1617079
17,1443948
18,1744671
19,1438278
20,2042965
21,1399868
22,1472028
23,2017585
24,1455099
25,1407647
26,1687210
27,1381757
28,1828872
29,1447478
