sample,time(ns)
0,8851578980
1,8830138969
2,9479136262
3,8827347406
4,8876052361
5,8831123381
6,8840655667
7,8837701763
8,8837933124
9,8875902554
10,8852397971
11,8878689673
12,8834691705
13,8836747311
14,8825271390
15,8838140021
16,8833098098
17,8836912005
18,8830120861
19,9111874009
20,8842864663
21,8839015116
22,8839673020
23,8838130255
24,8872881530
25,8874848070
26,8888470679
27,8844988407
28,8836968723
29,8831648647
