sample,time(ns)
0,781239
1,1015632
2,648748
3,650258
4,677918
5,623808
6,896691
7,680379
8,676928
9,915012
10,646628
11,626647
12,679799
13,690919
14,709559
15,649678
16,606367
17,912351
18,680758
19,860440
20,645058
21,757029
22,1300456
23,665908
24,1062493
25,828940
26,890770
27,806850
28,1155825
29,1176454
