sample,time(ns)
0,2333315
1,2330295
2,2328895
3,2317595
4,2321005
5,2333764
6,2334675
7,2332175
8,2332995
9,2334464
10,2325165
11,2326005
12,2326215
13,2325184
14,2323825
15,2327795
16,2332234
17,2321634
18,2329754
19,2328045
20,2336715
21,2325194
22,2331014
23,2333574
24,2335985
25,2330074
26,2325086
27,2335584
28,2376085
29,2336244
