sample,time(ns)
0,531027
1,819120
2,510607
3,494937
4,533346
5,540377
6,569327
7,622447
8,611758
9,717179
10,588447
11,572397
12,575857
13,1029653
14,572237
15,587867
16,928552
17,641518
18,587477
19,600338
20,537506
21,579877
22,703819
23,559327
24,600087
25,552266
26,554077
27,808210
28,647738
29,610467
