sample,time(ns)
0,1290
1,470
2,360
3,340
4,350
5,380
6,370
7,310
8,320
9,370
10,300
11,330
12,380
13,300
14,350
15,350
16,320
17,330
18,300
19,320
20,350
21,320
22,7960
23,360
24,360
25,330
26,300
27,330
28,340
29,300
