sample,time(ns)
0,770
1,580
2,470
3,520
4,550
5,1150
6,540
7,540
8,510
9,680
10,630
11,500
12,710
13,490
14,610
15,730
16,630
17,470
18,690
19,550
20,670
21,620
22,620
23,570
24,630
25,710
26,440
27,670
28,800
29,860
