sample,time(ns)
0,56291141
1,56186940
2,57411257
3,58152547
4,57689391
5,57331976
6,55776504
7,55941626
8,54973914
9,54805671
10,56530404
11,57988655
12,56008139
13,56469113
14,56315423
15,56074538
16,57363547
17,56290521
18,55916947
19,55973097
20,55779315
21,56696557
22,56649466
23,54048571
24,55560812
25,54840991
26,56005988
27,57082883
28,61772107
29,59604396
