sample,time(ns)
0,310595
1,306805
2,306165
3,306324
4,306105
5,308444
6,308524
7,308735
8,308294
9,308044
10,310155
11,308435
12,307554
13,307834
14,309685
15,307644
16,308164
17,308355
18,308675
19,310244
20,308114
21,308145
22,308474
23,308125
24,312895
25,308264
26,307904
27,308355
28,308765
29,307604
