sample,time(ns)
0,10258587
1,10357968
2,10238946
3,10392019
4,21892893
5,12066230
6,12062250
7,11871337
8,12044678
9,12069839
10,11956178
11,11921557
12,11737426
13,11770236
14,11857557
15,12521675
16,18600021
17,10299028
18,10316288
19,10165517
20,10146695
21,10302817
22,10637212
23,10188517
24,10086965
25,10091335
26,10111925
27,10362078
28,10409969
29,9942623
