sample,time(ns)
0,990
1,780
2,1020
3,460
4,840
5,670
6,930
7,1320
8,770
9,890
10,830
11,840
12,740
13,821
14,690
15,800
16,830
17,850
18,780
19,1950
20,720
21,870
22,870
23,850
24,820
25,720
26,780
27,650
28,720
29,760
