sample,time(ns)
0,970
1,450
2,380
3,330
4,310
5,360
6,350
7,350
8,270
9,340
10,310
11,310
12,260
13,250
14,300
15,330
16,440
17,320
18,360
19,310
20,590
21,330
22,330
23,16860
24,2850
25,390
26,210
27,240
28,230
29,210
