sample,time(ns)
0,2964247
1,3990439
2,919911
3,859350
4,2935766
5,7089369
6,6970987
7,1768752
8,4949311
9,344994
10,2663442
11,3216119
12,1500769
13,1057533
14,346525
15,477246
16,6692093
17,2458571
18,2937977
19,4292064
20,1087783
21,5201024
22,1750971
23,2896366
24,4652387
25,4923822
26,4223172
27,851670
28,4768419
29,3662265
