sample,time(ns)
0,870
1,330
2,310
3,300
4,310
5,330
6,300
7,280
8,290
9,320
10,280
11,320
12,270
13,290
14,280
15,330
16,490
17,290
18,680
19,330
20,260
21,270
22,350
23,260
24,470
25,340
26,290
27,300
28,350
29,2680
