sample,time(ns)
0,87751
1,238303
2,42030
3,174782
4,197362
5,149622
6,149522
7,131512
8,25971
9,209423
10,156642
11,167372
12,137832
13,85321
14,157252
15,105952
16,8250
17,69931
18,23780
19,196903
20,200672
21,140172
22,214603
23,20440
24,193673
25,189382
26,76911
27,140372
28,23180
29,66880
