sample,time(ns)
0,4837421264
1,4116202889
2,4166448327
3,4059165520
4,4085863533
5,4056157195
6,4052437980
7,4120930206
8,4068804927
9,4009090663
10,4080023480
11,3994558565
12,4195146400
13,4065931609
14,4187129912
15,4044164180
16,3982183749
17,4379228134
18,4214470363
19,4229191715
20,4093622826
21,4364570325
22,4037468600
23,4115083362
24,3659796785
25,4404435268
26,4104887138
27,4153495449
28,4135192569
29,4064287503
