sample,time(ns)
0,1552763
1,1555033
2,1553303
3,1549063
4,1548273
5,1546153
6,1554653
7,1553403
8,1551203
9,1548503
10,1557063
11,1552603
12,1554963
13,1552694
14,1635635
15,1552113
16,1549903
17,1552753
18,1564483
19,1556743
20,1550443
21,1551403
22,1558293
23,1556443
24,1601685
25,1553853
26,1554453
27,1550113
28,1548913
29,1551443
