sample,time(ns)
0,11230490
1,11198109
2,10834714
3,10882254
4,11061387
5,11038756
6,11047727
7,9976735
8,9860622
9,10179226
10,10025464
11,9990065
12,10592741
13,10833685
14,10318407
15,10721143
16,10896306
17,11258300
18,11230280
19,11108138
20,11035946
21,10830584
22,10924246
23,10822845
24,10950646
25,10768964
26,10421399
27,9951014
28,9894043
29,9947423
