sample,time(ns)
0,189889282
1,188672177
2,188686146
3,189853542
4,189396296
5,189412805
6,190754405
7,189297195
8,189498238
9,190306139
10,189997814
11,190158096
12,190807185
13,189875444
14,190355339
15,189913654
16,190402209
17,189550690
18,189398726
19,190255749
20,189421016
21,189486159
22,189594180
23,189211514
24,189362716
25,190632264
26,190054276
27,190124587
28,190554373
29,189958325
