sample,time(ns)
0,37384143
1,37050977
2,36991697
3,36762144
4,36916616
5,36811085
6,38047461
7,37403542
8,36523140
9,36494151
10,37574325
11,38254665
12,37737317
13,36910816
14,40360033
15,36489400
16,36786924
17,36102275
18,35634158
19,37489523
20,36169486
21,35807811
22,36706082
23,37279630
24,36600812
25,36694353
26,36566182
27,37220770
28,36889885
29,36764285
