sample,time(ns)
0,183263
1,182612
2,184122
3,181452
4,182133
5,181943
6,183032
7,181522
8,183723
9,181792
10,188783
11,181712
12,181963
13,184183
14,184523
15,183233
16,181263
17,181622
18,182122
19,184813
20,183583
21,182553
22,181932
23,182553
24,184803
25,180882
26,183633
27,181113
28,182162
29,181203
