sample,time(ns)
0,37701560
1,38029404
2,37902624
3,37709001
4,38268689
5,37883134
6,40719862
7,38048915
8,38192736
9,37748902
10,38360868
11,38063536
12,37376605
13,37043342
14,37489288
15,36823868
16,37317126
17,37753420
18,37745862
19,38153698
20,37979584
21,37970824
22,37856653
23,38212726
24,37924923
25,39981311
26,37818893
27,37484398
28,38119636
29,37975823
