sample,time(ns)
0,94600208
1,80539905
2,79063904
3,79137057
4,83880124
5,78956802
6,107739897
7,103062959
8,104661863
9,100885798
10,111104284
11,103202682
12,78335093
13,78145131
14,78919293
15,79979427
16,79017755
17,79762414
18,82415432
19,78141263
20,77398680
21,81373067
22,79103636
23,80259091
24,77524043
25,78623028
26,78377325
27,80656758
28,80127309
29,77395460
