sample,time(ns)
0,1164787
1,1169017
2,1168857
3,1161116
4,1169327
5,1175127
6,1164527
7,1163276
8,1165098
9,1159527
10,1161767
11,1164597
12,1167537
13,1173927
14,1155407
15,1158177
16,1170246
17,1161117
18,1157467
19,1157087
20,1154977
21,1157707
22,1157647
23,1183917
24,1183277
25,1160107
26,1165696
27,1160637
28,1156287
29,1174667
