sample,time(ns)
0,508368
1,493338
2,492907
3,493007
4,493337
5,494767
6,494817
7,492788
8,502388
9,492937
10,492547
11,507038
12,493478
13,495518
14,493978
15,492957
16,492748
17,492817
18,492868
19,492858
20,493618
21,493377
22,500838
23,493437
24,492798
25,495817
26,493737
27,492757
28,497598
29,492707
