sample,time(ns)
0,946680204
1,293080809
2,409286252
3,188400686
4,281798772
5,366832933
6,679230352
7,18283934
8,604647014
9,924129471
10,540397064
11,399584298
12,414178042
13,813755070
14,129304724
15,691585894
16,275353673
17,373089261
18,464995787
19,753354291
20,458747750
21,67746471
22,455013809
23,829483209
24,818710090
25,371368748
26,84525504
27,608389819
28,94059837
29,461848663
