sample,time(ns)
0,1593170
1,1982145
2,1957895
3,2099177
4,2006825
5,1928973
6,1950104
7,1565540
8,1527569
9,1563490
10,1583120
11,1564459
12,1545249
13,1590950
14,1544490
15,1666261
16,1644310
17,1547589
18,1568019
19,1625410
20,1542429
21,5246565
22,1545899
23,1572719
24,1553980
25,1577570
26,1544549
27,2615182
28,1502528
29,1567819
