sample,time(ns)
0,860
1,550
2,780
3,600
4,490
5,790
6,480
7,630
8,630
9,530
10,680
11,640
12,700
13,720
14,490
15,780
16,700
17,760
18,800
19,680
20,610
21,680
22,680
23,600
24,730
25,4670
26,590
27,680
28,880
29,840
