sample,time(ns)
0,400
1,220
2,160
3,180
4,170
5,330
6,150
7,200
8,170
9,160
10,160
11,160
12,170
13,190
14,160
15,150
16,160
17,160
18,260
19,170
20,170
21,160
22,180
23,160
24,150
25,250
26,170
27,180
28,160
29,160
