sample,time(ns)
0,37861
1,50231
2,50480
3,2030
4,2040
5,25061
6,45311
7,2310
8,2370
9,24160
10,1941
11,1810
12,1820
13,47561
14,42861
15,23091
16,23491
17,28471
18,30201
19,2510
20,23500
21,39900
22,38720
23,22591
24,2200
25,56211
26,22440
27,2210
28,2360
29,1670
