sample,time(ns)
0,1711874
1,1707734
2,1701205
3,1701494
4,1701084
5,1703685
6,1708796
7,1704785
8,1704224
9,1710075
10,1713205
11,1716905
12,1708625
13,1700205
14,1706764
15,1724086
16,1722825
17,1712434
18,1707974
19,1723364
20,1717995
21,1710385
22,1722794
23,1699325
24,1707634
25,1721856
26,1716865
27,1701615
28,1740895
29,1705834
