sample,time(ns)
0,1966165
1,1994205
2,1997006
3,1963155
4,1970404
5,1968424
6,1974604
7,1996855
8,2115386
9,1919504
10,1888044
11,1941705
12,1894804
13,1897174
14,2050306
15,2101936
16,2098626
17,1921834
18,1886944
19,1893774
20,1879464
21,1883864
22,1939685
23,1956214
24,1971054
25,1957103
26,1966774
27,1949913
28,1944173
29,1958654
