sample,time(ns)
0,691259
1,726529
2,745239
3,673918
4,699538
5,699189
6,717199
7,715269
8,687929
9,809390
10,758859
11,775190
12,710639
13,727609
14,746129
15,733249
16,2529371
17,3052918
18,698229
19,711539
20,707539
21,727869
22,707119
23,706308
24,1081173
25,767730
26,702069
27,694578
28,674558
29,679099
