sample,time(ns)
0,363409026
1,377908384
2,363351984
3,378217808
4,370606539
5,367099218
6,378024245
7,370528218
8,375739462
9,360865319
10,299091612
11,362054634
12,358610176
13,364840596
14,360997579
15,358823679
16,356993544
17,362248998
18,355143297
19,363119560
20,354310374
21,353876398
22,360274589
23,361801922
24,366536820
25,357094044
26,365532564
27,354958074
28,361172272
29,360076636
