sample,time(ns)
0,2428470
1,1174695
2,10299197
3,5772722
4,7271340
5,10249307
6,1746042
7,2229957
8,631178
9,7146818
10,615448
11,8223062
12,11576984
13,3635656
14,10238356
15,6580241
16,778090
17,5119264
18,4610228
19,10921496
20,4885651
21,10364958
22,4878219
23,1557789
24,946242
25,2062086
26,5393548
27,3710797
28,1996175
29,1467729
