sample,time(ns)
0,1304299
1,1311309
2,1379360
3,1318569
4,1271919
5,1250648
6,1377100
7,1329539
8,1247358
9,1255318
10,1255548
11,1369930
12,1335169
13,2296523
14,1283959
15,1305470
16,1244868
17,1230967
18,1231887
19,1404541
20,1390100
21,1230528
22,1234458
23,1343979
24,1350419
25,1317449
26,1223277
27,1224848
28,1652694
29,1265199
