sample,time(ns)
0,3272245801
1,3271935309
2,3272304615
3,3271245974
4,3270563106
5,3316144276
6,3290355871
7,3272532678
8,3274129511
9,3274646360
10,3274854896
11,3285225759
12,3270838783
13,3273486783
14,3281481924
15,3272657624
16,3272708556
17,3292016665
18,3273062135
19,3272363026
20,3271307583
21,3281142322
22,3273381105
23,3293595366
24,3272050081
25,3300453154
26,3272145415
27,3280626863
28,3271428159
29,3274682584
