sample,time(ns)
0,3665382361
1,141107407
2,1851918106
3,841846110
4,821066567
5,2544517755
6,411555758
7,206689077
8,703230017
9,3060817543
10,2030200756
11,953832160
12,768753066
13,4519674894
14,747593270
15,2551969364
16,3958504162
17,4512277508
18,2373323872
19,153985781
20,1252198550
21,2930818299
22,3282552532
23,3851296178
24,2657437055
25,2249654935
26,1656122482
27,319440265
28,3689279879
29,2955563875
