sample,time(ns)
0,350
1,680
2,360
3,360
4,310
5,320
6,340
7,390
8,220
9,200
10,290
11,230
12,180
13,270
14,220
15,160
16,210
17,260
18,350
19,180
20,220
21,230
22,380
23,180
24,310
25,210
26,180
27,290
28,200
29,200
