sample,time(ns)
0,7410
1,6910
2,7410
3,8140
4,6290
5,7560
6,6630
7,5920
8,7290
9,5940
10,11360
11,6900
12,7400
13,6450
14,7080
15,6550
16,7190
17,6971
18,7030
19,6400
20,9610
21,7070
22,6630
23,12560
24,6420
25,8650
26,7331
27,9450
28,7180
29,7780
