sample,time(ns)
0,83631
1,83332
2,81912
3,89502
4,82892
5,82602
6,82272
7,82261
8,82651
9,82771
10,82691
11,82552
12,82451
13,82641
14,82451
15,85521
16,83691
17,84121
18,82541
19,83631
20,83911
21,82811
22,82591
23,83001
24,82592
25,82191
26,82691
27,82761
28,83701
29,82441
