sample,time(ns)
0,960
1,790
2,810
3,770
4,770
5,800
6,720
7,1490
8,650
9,1000
10,750
11,690
12,830
13,780
14,880
15,840
16,850
17,860
18,910
19,780
20,580
21,840
22,590
23,830
24,780
25,750
26,710
27,830
28,850
29,760
