sample,time(ns)
0,1070
1,810
2,890
3,720
4,730
5,690
6,950
7,910
8,760
9,850
10,680
11,750
12,760
13,830
14,840
15,910
16,900
17,760
18,750
19,730
20,810
21,850
22,750
23,970
24,980
25,970
26,900
27,700
28,730
29,720
