sample,time(ns)
0,290
1,220
2,220
3,200
4,200
5,200
6,210
7,200
8,410
9,310
10,1350
11,250
12,300
13,340
14,370
15,220
16,210
17,400
18,330
19,210
20,210
21,200
22,200
23,350
24,360
25,200
26,200
27,210
28,350
29,220
