sample,time(ns)
0,750
1,700
2,580
3,800
4,820
5,570
6,550
7,610
8,630
9,720
10,690
11,550
12,780
13,850
14,740
15,540
16,680
17,650
18,550
19,670
20,660
21,590
22,4791
23,5520
24,840
25,880
26,940
27,780
28,610
29,660
