sample,time(ns)
0,5322895
1,5374017
2,5391077
3,5304136
4,5292556
5,5315356
6,5320676
7,5305175
8,5289256
9,5355836
10,5525929
11,5442747
12,5302506
13,5367726
14,4966402
15,4988362
16,4769679
17,4898261
18,4932821
19,4691738
20,5055713
21,5085553
22,5314036
23,5309796
24,5270606
25,5366216
26,5293436
27,5324756
28,5448208
29,5374907
