sample,time(ns)
0,1248249
1,1247799
2,1246119
3,1243878
4,1242968
5,1243509
6,1248438
7,1242118
8,1257009
9,1245008
10,1243419
11,1249998
12,1252329
13,1269519
14,1250799
15,1241759
16,1249488
17,1250869
18,1244429
19,1243798
20,1247419
21,1247748
22,1245229
23,1275189
24,1296400
25,1245058
26,1246568
27,1249649
28,1251119
29,1239269
