sample,time(ns)
0,1190
1,450
2,400
3,390
4,400
5,400
6,390
7,370
8,380
9,570
10,450
11,510
12,340
13,420
14,350
15,500
16,631
17,440
18,410
19,630
20,400
21,610
22,500
23,400
24,410
25,400
26,1680
27,420
28,500
29,380
