sample,time(ns)
0,1255418
1,1250888
2,1265668
3,1247868
4,1247369
5,1258608
6,1255218
7,1247417
8,1260218
9,1266169
10,1250868
11,1249758
12,1248338
13,1268808
14,1266308
15,1256248
16,1261028
17,1250619
18,1235078
19,1251238
20,1247567
21,1241438
22,1262318
23,1254249
24,1256108
25,1250438
26,1251728
27,1256438
28,1242648
29,1266378
