sample,time(ns)
0,689049
1,689010
2,661839
3,655729
4,655809
5,648729
6,660619
7,646558
8,660449
9,650528
10,657489
11,652878
12,658129
13,655518
14,661149
15,655819
16,659829
17,660349
18,653719
19,659530
20,654239
21,659899
22,655809
23,660409
24,660939
25,667389
26,658989
27,657009
28,708979
29,659589
