sample,time(ns)
0,1100
1,720
2,630
3,560
4,800
5,480
6,420
7,640
8,790
9,650
10,690
11,330
12,260
13,220
14,290
15,200
16,220
17,220
18,860
19,210
20,220
21,270
22,200
23,260
24,210
25,240
26,200
27,240
28,200
29,200
